# Alpine Analytics - Verified Trade History
# Generated: 2025-11-10 19:06:53 UTC
# Period: 2006-01-20 to 2025-11-10
# Total Trades: 4374
# Wins: 1979 (45.2%)
# Losses: 2395
# Total Return: +565.5%
# CAGR: 9.94%
# Max Drawdown: -36.1%
# 
# VERIFICATION INSTRUCTIONS:
# 1. Each row has a unique verification_hash (first 16 chars of SHA-256)
# 2. Full methodology: https://alpineanalytics.com/methodology
# 3. Verification guide: https://alpineanalytics.com/verify
# 4. Report issues: verify@alpineanalytics.com
#
# DISCLAIMER:
# Past performance does not guarantee future results.
# Trading involves substantial risk of loss.
# For educational purposes only. Not financial advice.
#
trade_id,entry_date,exit_date,symbol,entry_price,exit_price,pnl_percent,confidence_score,exit_reason,days_held,verification_hash
3872,2024-03-19T00:00:00+00:00,2024-03-20,SOL-USD,170.02,165.77,-2.5,91.6,STOP,1,e643d5c52915077a
3873,2024-03-19T00:00:00+00:00,2024-03-20,AVAX-USD,53.53,52.19,-2.5,95.9,STOP,1,80f6e1d30038c84e
3874,2024-03-20T00:00:00+00:00,2024-03-21,BTC-USD,67913.67,66215.83,-2.5,87.2,STOP,1,890bee607d6badb5
3875,2024-03-20T00:00:00+00:00,2024-03-21,ETH-USD,3513.39,3425.56,-2.5,89.7,STOP,1,ea364282fa1d3aa1
3876,2024-03-20T00:00:00+00:00,2024-03-21,AVAX-USD,57.03,55.6,-2.51,89.5,STOP,1,efc3067253647fa5
3877,2024-03-28T00:00:00-04:00,2024-04-04,NFLX,607.33,631.62,4.0,87.3,TARGET,4,6589eb0071d5f4e9
3878,2024-04-04T00:00:00-04:00,2024-04-17,SPY,503.73,491.14,-2.5,87.9,STOP,9,57563ed473231231
3879,2024-04-04T00:00:00-04:00,2024-04-08,META,508.33,528.66,4.0,93.7,TARGET,2,fea4065fc83fc42e
3880,2024-04-05T00:00:00+00:00,2024-04-07,SOL-USD,174.5,181.48,4.0,89.2,TARGET,2,bd050bf69eac5b44
3881,2024-04-10T00:00:00-04:00,2024-04-17,QQQ,434.71,423.85,-2.5,89.2,STOP,5,4d70e33b0bd0d1b0
3882,2024-04-12T00:00:00+00:00,2024-04-13,BTC-USD,67195.87,65515.97,-2.5,88.4,STOP,1,3e26cba1ac1e7b38
3883,2024-04-12T00:00:00-04:00,2024-04-17,QQQ,434.61,423.75,-2.5,87.2,STOP,3,e226adb10defd210
3884,2024-04-15T00:00:00-04:00,2024-04-18,AMZN,183.62,179.03,-2.5,88.8,STOP,3,e20ed3813302b3d6
3885,2024-04-16T00:00:00-04:00,2024-04-19,NFLX,617.52,602.08,-2.5,88.2,STOP,3,d6416b00ba5c4ffa
3886,2024-04-17T00:00:00-04:00,2024-04-19,NFLX,613.69,598.35,-2.5,87.2,STOP,2,1c5cc40acf7815d3
3887,2024-04-18T00:00:00-04:00,2024-04-19,NFLX,610.56,595.3,-2.5,98.0,STOP,1,6970af340aea3ff2
3888,2024-04-19T00:00:00-04:00,2024-04-26,GOOGL,153.03,159.16,4.01,87.9,TARGET,5,c9695b23cf4fb6e4
3889,2024-04-25T00:00:00-04:00,2024-04-26,GOOGL,154.93,161.13,4.0,96.1,TARGET,1,52edbf88acdaccfa
3890,2024-04-29T00:00:00-04:00,2024-05-13,GOOGL,165.01,167.98,1.8,90.3,TIME,10,7085f314cb0a7d84
3891,2024-05-03T00:00:00-04:00,2024-05-15,AAPL,182.07,189.36,4.0,98.0,TARGET,8,f6c168345cd293d4
3892,2024-05-15T00:00:00-04:00,2024-05-21,AMZN,185.99,181.34,-2.5,91.1,STOP,4,1ad5c8b6bb75643b
3893,2024-05-16T00:00:00+00:00,2024-05-17,SOL-USD,159.12,165.48,4.0,88.1,TARGET,1,3aafeb4f273ce818
3894,2024-05-17T00:00:00+00:00,2024-05-20,SOL-USD,169.53,176.31,4.0,87.4,TARGET,3,4ebd92cbf68ebed0
3895,2024-05-20T00:00:00+00:00,2024-05-21,SOL-USD,186.52,181.86,-2.5,91.6,STOP,1,df6dc7a55e4921c8
3896,2024-05-20T00:00:00+00:00,2024-05-21,BTC-USD,71448.2,69661.99,-2.5,90.9,STOP,1,f02b1e18f0620a1c
3897,2024-05-21T00:00:00+00:00,2024-05-23,BTC-USD,70136.53,68383.12,-2.5,92.1,STOP,2,45b1b68de8d9f2a7
3898,2024-05-21T00:00:00+00:00,2024-05-23,SOL-USD,178.12,173.66,-2.5,91.2,STOP,2,a06ac6b7ee320056
3899,2024-05-21T00:00:00+00:00,2024-05-22,AVAX-USD,41.16,40.13,-2.5,94.3,STOP,1,cca08aff1fa76fa5
3900,2024-05-22T00:00:00+00:00,2024-05-23,SOL-USD,176.86,172.44,-2.5,88.5,STOP,1,f61cb0d4628e8abd
3901,2024-05-22T00:00:00+00:00,2024-05-23,AVAX-USD,39.99,38.99,-2.5,88.8,STOP,1,142bd000906470d3
3902,2024-05-23T00:00:00+00:00,2024-06-02,BTC-USD,67929.56,67751.6,-0.26,90.0,TIME,10,896f882a1866aced
3903,2024-05-23T00:00:00+00:00,2024-05-24,SOL-USD,175.99,171.59,-2.5,92.5,STOP,1,e1e7690af5acb421
3904,2024-05-23T00:00:00+00:00,2024-05-24,AVAX-USD,38.51,37.55,-2.49,92.0,STOP,1,2d3285a08f4472fd
3905,2024-05-24T00:00:00+00:00,2024-05-26,SOL-USD,167.8,163.6,-2.5,88.5,STOP,2,2c5e62a99fbf04c6
3906,2024-05-31T00:00:00-04:00,2024-06-12,GOOGL,171.32,178.17,4.0,90.5,TARGET,8,da57e1bd6ee9aba7
3907,2024-05-31T00:00:00-04:00,2024-06-03,AMD,166.9,162.73,-2.5,88.1,STOP,1,34bef7ab09441414
3908,2024-05-31T00:00:00-04:00,2024-06-14,NFLX,641.62,667.28,4.0,88.0,TARGET,10,08072d3321148946
3909,2024-05-31T00:00:00-04:00,2024-06-14,SPY,517.77,532.9,2.92,93.0,TIME,10,d763076514c79ec1
3910,2024-05-31T00:00:00-04:00,2024-06-12,QQQ,446.95,464.83,4.0,92.4,TARGET,8,f5d04effd3add6ac
3911,2024-06-04T00:00:00-04:00,2024-06-06,COIN,244.2,253.97,4.0,87.5,TARGET,2,84a59d91c4ae8667
3912,2024-06-05T00:00:00-04:00,2024-06-20,META,492.55,499.65,1.44,88.3,TIME,10,8744a18170abdf47
3913,2024-06-07T00:00:00+00:00,2024-06-11,BTC-USD,69342.59,67609.02,-2.5,87.6,STOP,4,d520146453685c22
3914,2024-06-10T00:00:00-04:00,2024-06-11,AAPL,192.0,199.68,4.0,93.1,TARGET,1,617d604f4c79fb44
3915,2024-06-11T00:00:00+00:00,2024-06-14,BTC-USD,67332.03,65648.73,-2.5,89.3,STOP,3,093d8e994b4af7d8
3916,2024-06-12T00:00:00+00:00,2024-06-13,BTC-USD,68241.19,66535.16,-2.5,88.5,STOP,1,f1b7cc9233dbddb9
3917,2024-06-12T00:00:00-04:00,2024-06-13,TSLA,177.29,184.38,4.0,87.9,TARGET,1,9e8fb6c953bc8ab4
3918,2024-06-12T00:00:00-04:00,2024-06-27,SPY,531.51,538.16,1.25,88.4,TIME,10,0e48ff0d652ee339
3919,2024-06-13T00:00:00-04:00,2024-06-14,TSLA,182.47,177.91,-2.5,91.6,STOP,1,e4647be9ace57c15
3920,2024-06-14T00:00:00-04:00,2024-07-01,NFLX,669.38,673.61,0.63,91.0,TIME,10,56a9a2d9c3b5ea88
3921,2024-06-17T00:00:00-04:00,2024-07-02,NFLX,675.83,679.58,0.55,88.1,TIME,10,395584f94deee058
3922,2024-06-17T00:00:00-04:00,2024-06-18,TSLA,187.44,182.75,-2.5,89.7,STOP,1,3060e83834c97b0d
3923,2024-06-20T00:00:00-04:00,2024-06-26,AMZN,186.1,193.54,4.0,88.4,TARGET,4,56c88461ba2ca8bc
3924,2024-06-21T00:00:00-04:00,2024-06-28,AAPL,206.29,214.54,4.0,98.0,TARGET,5,bc779078ee968624
3925,2024-06-21T00:00:00-04:00,2024-07-05,GOOGL,178.6,185.75,4.0,98.0,TARGET,9,3b2c586c8e8a9e03
3926,2024-06-21T00:00:00-04:00,2024-06-27,META,492.76,512.47,4.0,93.9,TARGET,4,c633f5aa8fec44af
3927,2024-06-24T00:00:00-04:00,2024-06-26,AMZN,185.57,192.99,4.0,88.9,TARGET,2,88993d2f5514e059
3928,2024-06-24T00:00:00-04:00,2024-07-05,NFLX,669.02,695.78,4.0,88.5,TARGET,8,8999e41671aaec61
3929,2024-06-25T00:00:00-04:00,2024-06-26,AMZN,186.34,193.79,4.0,87.2,TARGET,1,295670fbce63c26c
3930,2024-06-26T00:00:00-04:00,2024-07-11,NFLX,677.69,660.75,-2.5,87.1,STOP,10,0efc147ebbaf64bb
3931,2024-06-26T00:00:00-04:00,2024-07-01,TSLA,196.37,204.22,4.0,88.3,TARGET,3,b93c908b98c40148
3932,2024-06-28T00:00:00-04:00,2024-07-01,TSLA,197.88,205.8,4.0,88.0,TARGET,1,61af8788192153e8
3933,2024-06-28T00:00:00-04:00,2024-07-05,META,502.16,522.25,4.0,88.0,TARGET,4,6f416dabc8493981
3934,2024-06-28T00:00:00-04:00,2024-07-08,AMZN,193.25,200.98,4.0,92.7,TARGET,5,272a603b59ab4611
3935,2024-07-05T00:00:00-04:00,2024-07-11,META,537.7,524.26,-2.5,93.0,STOP,4,0d47bea7f89ef4e5
3936,2024-07-05T00:00:00-04:00,2024-07-08,AMD,171.9,178.78,4.0,87.5,TARGET,1,8066beea9b3ec63b
3937,2024-07-08T00:00:00-04:00,2024-07-11,META,527.16,513.98,-2.5,87.3,STOP,3,52daccbe4c7ef901
3938,2024-07-11T00:00:00-04:00,2024-07-17,MSFT,450.5,439.24,-2.5,87.7,STOP,4,7282613e5d60cc36
3939,2024-07-11T00:00:00-04:00,2024-07-12,META,510.61,497.84,-2.5,88.3,STOP,1,a1fea6540c28bee7
3940,2024-07-11T00:00:00-04:00,2024-07-18,QQQ,488.6,476.39,-2.5,91.9,STOP,5,692fdb5017c548e2
3941,2024-07-12T00:00:00-04:00,2024-07-16,META,496.83,484.41,-2.5,90.5,STOP,2,0fe29b3494f6148a
3942,2024-07-12T00:00:00-04:00,2024-07-17,QQQ,491.47,479.19,-2.5,87.5,STOP,3,a4304792dbe979b2
3943,2024-07-16T00:00:00+00:00,2024-07-17,SOL-USD,160.55,156.54,-2.5,87.8,STOP,1,0034508ed7666d6a
3944,2024-07-16T00:00:00-04:00,2024-07-17,COIN,251.49,245.2,-2.5,88.6,STOP,1,337a281c3507f9b3
3945,2024-07-17T00:00:00-04:00,2024-07-24,QQQ,478.51,466.55,-2.5,93.1,STOP,5,065493d9f2386a80
3946,2024-07-17T00:00:00-04:00,2024-07-24,SPY,548.57,534.85,-2.5,87.6,STOP,5,5444aa267ef03beb
3947,2024-07-17T00:00:00-04:00,2024-07-22,NVDA,117.95,122.66,3.99,87.1,TARGET,3,fc699ee27ed40316
3948,2024-07-17T00:00:00-04:00,2024-07-19,MSFT,439.42,428.44,-2.5,87.0,STOP,2,aa280006b895ae64
3949,2024-07-18T00:00:00-04:00,2024-07-25,SPY,544.35,530.74,-2.5,87.2,STOP,5,c777d5f61de78116
3950,2024-07-18T00:00:00-04:00,2024-07-24,QQQ,476.25,464.34,-2.5,90.3,STOP,4,2ac4cf1802d11478
3951,2024-07-19T00:00:00-04:00,2024-07-23,COIN,257.79,268.1,4.0,90.5,TARGET,2,ef207c15a6143d62
3952,2024-07-19T00:00:00-04:00,2024-08-02,SPY,540.74,527.22,-2.5,89.3,STOP,10,0f52af7b71e13e3a
3953,2024-07-19T00:00:00-04:00,2024-07-24,QQQ,472.03,460.23,-2.5,87.9,STOP,3,f0c58dd191964f9d
3954,2024-07-22T00:00:00-04:00,2024-07-23,COIN,265.15,258.52,-2.5,89.0,STOP,1,5ce4adfbff35e3b8
3955,2024-07-22T00:00:00-04:00,2024-07-24,GOOGL,180.63,176.12,-2.5,87.1,STOP,2,b0795f32a5cf51a6
3956,2024-07-22T00:00:00-04:00,2024-07-24,QQQ,479.06,467.08,-2.5,87.3,STOP,2,a351f8cd6bb80e32
3957,2024-07-23T00:00:00+00:00,2024-07-24,AVAX-USD,29.84,29.1,-2.48,87.6,STOP,1,30675c1738f1117e
3958,2024-07-23T00:00:00-04:00,2024-07-24,GOOGL,180.75,176.23,-2.5,92.5,STOP,1,159ed3f792857afb
3959,2024-07-24T00:00:00-04:00,2024-08-05,SPY,533.09,519.77,-2.5,91.2,STOP,8,4f1359830d37676e
3960,2024-07-29T00:00:00+00:00,2024-07-31,BTC-USD,66819.91,65149.42,-2.5,88.4,STOP,2,62ae8e254505b9e0
3961,2024-07-29T00:00:00+00:00,2024-07-30,SOL-USD,182.78,178.21,-2.5,88.9,STOP,1,f6022ccf0eacbaa0
3962,2024-07-31T00:00:00-04:00,2024-08-02,SPY,542.53,528.97,-2.5,88.7,STOP,2,4dc5a34be43fbc88
3963,2024-08-01T00:00:00+00:00,2024-08-02,SOL-USD,167.67,163.48,-2.5,90.5,STOP,1,f24a00676b7e8322
3964,2024-08-01T00:00:00+00:00,2024-08-02,BTC-USD,65357.5,63723.56,-2.5,87.9,STOP,1,f3ad0bc73dcce530
3965,2024-08-02T00:00:00+00:00,2024-08-03,SOL-USD,152.64,148.82,-2.5,90.0,STOP,1,bfe986d8e3d86889
3966,2024-09-03T00:00:00-04:00,2024-09-17,SPY,543.78,554.61,1.99,87.1,TIME,10,3ecf613b183bce34
3967,2024-09-05T00:00:00-04:00,2024-09-06,TSLA,230.17,224.42,-2.5,91.1,STOP,1,e2e51b9cbd613eb9
3968,2024-09-11T00:00:00-04:00,2024-09-23,AMZN,184.52,191.9,4.0,87.6,TARGET,8,d2bfcc5e21efb015
3969,2024-09-11T00:00:00-04:00,2024-09-25,SPY,546.09,563.19,3.13,90.8,TIME,10,9d072fb35e54e07d
3970,2024-09-18T00:00:00+00:00,2024-09-20,BTC-USD,61649.68,64115.67,4.0,88.9,TARGET,2,c757cb557f7a008a
3971,2024-09-18T00:00:00+00:00,2024-09-19,AVAX-USD,24.64,25.62,3.98,88.1,TARGET,1,b345ae16e49adafe
3972,2024-09-18T00:00:00-04:00,2024-09-24,NFLX,690.47,718.09,4.0,87.3,TARGET,4,ee475ee1cb694bbf
3973,2024-09-18T00:00:00-04:00,2024-10-02,SPY,552.96,562.03,1.64,87.2,TIME,10,c5c1ac367f0823dc
3974,2024-09-19T00:00:00-04:00,2024-10-03,SPY,562.4,561.0,-0.25,90.0,TIME,10,538f0449ef901e8b
3975,2024-09-19T00:00:00-04:00,2024-10-03,NFLX,704.32,706.8,0.35,91.7,TIME,10,b19735a190291952
3976,2024-09-19T00:00:00-04:00,2024-09-30,AMZN,189.87,185.12,-2.5,87.1,STOP,7,4e49ff7157cd3669
3977,2024-09-19T00:00:00-04:00,2024-10-03,QQQ,480.09,479.0,-0.23,89.3,TIME,10,4f5dd740f601f210
3978,2024-09-19T00:00:00-04:00,2024-09-24,MSFT,435.42,424.54,-2.5,87.4,STOP,3,2cabdfec78754a2b
3979,2024-09-19T00:00:00-04:00,2024-10-02,AAPL,227.81,222.11,-2.5,89.2,STOP,9,dbc823eedd14b91f
3980,2024-09-19T00:00:00-04:00,2024-09-20,AMD,156.74,152.82,-2.5,87.4,STOP,1,42d05d679dd12ae6
3981,2024-09-20T00:00:00-04:00,2024-10-04,NFLX,701.03,719.7,2.66,90.4,TIME,10,34a66604203428e7
3982,2024-09-20T00:00:00-04:00,2024-09-30,AMZN,191.6,186.81,-2.5,98.0,STOP,6,81b25b3eed60dc0f
3983,2024-09-20T00:00:00-04:00,2024-10-04,SPY,561.42,566.1,0.83,90.1,TIME,10,21e24f7d76ffe406
3984,2024-09-20T00:00:00-04:00,2024-09-23,TSLA,238.25,247.78,4.0,87.9,TARGET,1,ee36ea382d46a1cf
3985,2024-09-20T00:00:00-04:00,2024-10-04,AAPL,227.14,225.75,-0.61,98.0,TIME,10,c4f91714f8dd701f
3986,2024-09-20T00:00:00-04:00,2024-10-01,MSFT,432.03,421.23,-2.5,98.0,STOP,7,1c7ecad6b27ae449
3987,2024-09-23T00:00:00+00:00,2024-09-25,ETH-USD,2648.55,2582.33,-2.5,88.4,STOP,2,b33cdbb2fecc9622
3988,2024-09-23T00:00:00+00:00,2024-09-24,AVAX-USD,27.41,28.5,3.98,89.0,TARGET,1,e3f83f19c2bf65e2
3989,2024-09-23T00:00:00-04:00,2024-10-07,NFLX,705.37,701.92,-0.49,87.2,TIME,10,5fa7d60de6f1b08d
3990,2024-09-24T00:00:00+00:00,2024-09-25,SOL-USD,152.89,149.07,-2.5,89.7,STOP,1,42227ef5aab85942
3991,2024-09-24T00:00:00+00:00,2024-09-25,AVAX-USD,28.48,27.77,-2.49,88.0,STOP,1,f1c96acceb99453a
3992,2024-09-24T00:00:00-04:00,2024-09-26,NFLX,722.26,704.2,-2.5,88.0,STOP,2,f129c58a8984233e
3993,2024-09-25T00:00:00+00:00,2024-09-26,AVAX-USD,27.29,28.38,3.99,88.7,TARGET,1,8c16279e92b58b10
3994,2024-09-26T00:00:00+00:00,2024-10-01,SOL-USD,155.58,151.69,-2.5,90.2,STOP,5,981a26f6b241ccad
3995,2024-09-27T00:00:00+00:00,2024-09-30,SOL-USD,157.75,153.81,-2.5,88.5,STOP,3,0916ce2cc32f336f
3996,2024-09-30T00:00:00+00:00,2024-10-01,AVAX-USD,27.74,27.05,-2.49,87.8,STOP,1,f7608a7f241eaef0
3997,2024-09-30T00:00:00+00:00,2024-10-01,BTC-USD,63329.5,61746.26,-2.5,87.7,STOP,1,03283c4c0aeea36a
3998,2024-10-01T00:00:00+00:00,2024-10-07,BTC-USD,60837.01,63270.49,4.0,91.8,TARGET,6,9ec268195a62d0e4
3999,2024-10-01T00:00:00+00:00,2024-10-02,SOL-USD,145.29,141.66,-2.5,92.2,STOP,1,8744b1ca37450fa7
4000,2024-10-01T00:00:00+00:00,2024-10-02,AVAX-USD,25.87,25.22,-2.51,93.0,STOP,1,08f51e9b5462cf05
4001,2024-10-01T00:00:00-04:00,2024-10-15,QQQ,478.69,488.22,1.99,87.3,TIME,10,e7f98f1600046625
4002,2024-10-02T00:00:00+00:00,2024-10-07,BTC-USD,60632.79,63058.1,4.0,88.5,TARGET,5,da23a9e74e10687e
4003,2024-10-07T00:00:00-04:00,2024-10-10,NFLX,701.92,730.0,4.0,87.7,TARGET,3,dc06a48e227e146c
4004,2024-10-09T00:00:00-04:00,2024-10-23,GOOGL,161.15,162.07,0.57,88.1,TIME,10,0ec0fc0171635a43
4005,2024-10-10T00:00:00-04:00,2024-10-15,AMD,164.18,160.08,-2.5,97.1,STOP,3,4c6a2a3476d60042
4006,2024-10-11T00:00:00-04:00,2024-10-15,AMD,167.89,163.69,-2.5,87.1,STOP,2,86d3c54d42401653
4007,2024-10-14T00:00:00+00:00,2024-10-18,BTC-USD,66046.12,68687.97,4.0,90.2,TARGET,4,edbab0e140330f0e
4008,2024-10-14T00:00:00+00:00,2024-10-15,SOL-USD,157.45,153.51,-2.5,88.8,STOP,1,e4d1bf68cd93310d
4009,2024-10-15T00:00:00+00:00,2024-10-20,ETH-USD,2606.02,2710.26,4.0,89.4,TARGET,5,069ac64b4c11b994
4010,2024-10-15T00:00:00+00:00,2024-10-17,SOL-USD,154.72,150.85,-2.5,90.8,STOP,2,b13e82a80fed4c82
4011,2024-10-15T00:00:00+00:00,2024-10-16,AVAX-USD,28.19,27.49,-2.48,89.8,STOP,1,881499ea43e6e58b
4012,2024-10-15T00:00:00-04:00,2024-10-16,COIN,196.34,204.19,4.0,94.5,TARGET,1,66c5ece6623533ea
4013,2024-10-15T00:00:00-04:00,2024-10-22,AMD,156.64,152.72,-2.5,89.1,STOP,5,eacb29d03cc1a9da
4014,2024-10-15T00:00:00-04:00,2024-10-17,NVDA,131.56,136.82,4.0,88.5,TARGET,2,a46fd0a7f0d19e44
4015,2024-10-16T00:00:00-04:00,2024-10-17,COIN,210.48,205.22,-2.5,90.0,STOP,1,ecfc24a9c84746cc
4016,2024-10-18T00:00:00-04:00,2024-10-23,NFLX,763.89,744.79,-2.5,98.0,STOP,3,7d39046d603ff987
4017,2024-10-21T00:00:00+00:00,2024-10-23,BTC-USD,67367.85,65683.66,-2.5,87.7,STOP,2,4f8d05ad56ee4743
4018,2024-10-21T00:00:00-04:00,2024-10-23,NFLX,772.07,752.77,-2.5,91.2,STOP,2,af7fbffc327e661d
4019,2024-10-23T00:00:00+00:00,2024-10-25,ETH-USD,2509.1,2446.37,-2.5,87.3,STOP,2,516e480d5c5b857f
4020,2024-10-23T00:00:00-04:00,2024-11-01,AAPL,229.69,223.95,-2.5,88.0,STOP,7,f5ce1b55b3e4b2bb
4021,2024-10-23T00:00:00-04:00,2024-11-06,QQQ,485.74,502.87,3.53,88.9,TIME,10,e665a69be9ad5718
4022,2024-10-25T00:00:00+00:00,2024-10-28,BTC-USD,66642.41,69308.11,4.0,88.6,TARGET,3,3bc481aaaa7c07c5
4023,2024-10-25T00:00:00+00:00,2024-10-26,SOL-USD,164.76,171.35,4.0,94.6,TARGET,1,6b79499dca23e102
4024,2024-10-25T00:00:00-04:00,2024-10-28,TSLA,269.19,262.46,-2.5,94.2,STOP,1,ba39fc2a46171455
4025,2024-10-25T00:00:00-04:00,2024-11-08,QQQ,492.66,511.38,3.8,88.6,TIME,10,d74f9e33d604147f
4026,2024-10-28T00:00:00+00:00,2024-10-29,BTC-USD,69907.76,72704.07,4.0,87.8,TARGET,1,91dd48ddb2ed1daa
4027,2024-10-28T00:00:00+00:00,2024-10-29,ETH-USD,2565.35,2667.96,4.0,87.2,TARGET,1,3dd985f51c8d2578
4028,2024-10-28T00:00:00+00:00,2024-10-30,SOL-USD,178.1,173.65,-2.5,88.7,STOP,2,29faccb8577daf93
4029,2024-10-28T00:00:00-04:00,2024-10-29,TSLA,262.51,255.95,-2.5,87.6,STOP,1,bdebc89d49bdff9c
4030,2024-10-28T00:00:00-04:00,2024-10-30,GOOGL,165.99,172.63,4.0,90.5,TARGET,2,e5797063eff59773
4031,2024-10-29T00:00:00+00:00,2024-10-31,ETH-USD,2637.96,2572.01,-2.5,89.0,STOP,2,7b2a77ee9ee606ca
4032,2024-10-29T00:00:00+00:00,2024-10-31,BTC-USD,72720.49,70902.48,-2.5,93.4,STOP,2,31782c8aae33d37b
4033,2024-10-29T00:00:00-04:00,2024-10-31,META,591.42,576.63,-2.5,88.2,STOP,2,561e41ac864586fa
4034,2024-10-29T00:00:00-04:00,2024-10-30,AMD,166.25,162.09,-2.5,94.5,STOP,1,2888ea1974b5e74e
4035,2024-10-29T00:00:00-04:00,2024-10-31,AMZN,190.83,186.06,-2.5,87.2,STOP,2,ddc1ec13c1a6e0f8
4036,2024-10-30T00:00:00+00:00,2024-10-31,BTC-USD,72339.54,70531.05,-2.5,87.5,STOP,1,ed51eb818be34ec8
4037,2024-10-30T00:00:00+00:00,2024-10-31,ETH-USD,2657.37,2590.94,-2.5,88.8,STOP,1,2090af5fcf24c8f2
4038,2024-10-30T00:00:00-04:00,2024-11-01,AAPL,229.03,223.31,-2.5,87.2,STOP,2,044aff15d1a7b98a
4039,2024-10-30T00:00:00-04:00,2024-10-31,META,589.94,575.2,-2.5,98.0,STOP,1,ae7090216baf2824
4040,2024-10-30T00:00:00-04:00,2024-10-31,AMZN,192.73,187.91,-2.5,87.6,STOP,1,6e5063ab74813fc4
4041,2024-10-31T00:00:00+00:00,2024-11-03,BTC-USD,70215.19,68459.81,-2.5,87.3,STOP,3,a25c7906081fbbbc
4042,2024-10-31T00:00:00-04:00,2024-11-07,GOOGL,170.36,177.17,4.0,92.6,TARGET,5,b1f7214907c86c85
4043,2024-10-31T00:00:00-04:00,2024-11-01,AMZN,186.4,193.86,4.0,98.0,TARGET,1,cac44b6941093b34
4044,2024-10-31T00:00:00-04:00,2024-11-06,QQQ,481.25,500.5,4.0,89.5,TARGET,4,e379b004832d30e1
4045,2024-11-01T00:00:00+00:00,2024-11-03,BTC-USD,69482.47,67745.41,-2.5,89.5,STOP,2,75ac5b7d09a52145
4046,2024-11-01T00:00:00-04:00,2024-11-06,AMZN,197.93,205.85,4.0,98.0,TARGET,3,5085ae36f093f40b
4047,2024-11-01T00:00:00-04:00,2024-11-04,COIN,182.88,178.31,-2.5,88.1,STOP,1,ff555e92925ee6f5
4048,2024-11-01T00:00:00-04:00,2024-11-07,GOOGL,170.54,177.36,4.0,87.2,TARGET,4,02fc81012ee165f6
4049,2024-11-04T00:00:00+00:00,2024-11-06,BTC-USD,67811.51,70523.97,4.0,87.2,TARGET,2,9d24c1106b2cb113
4050,2024-11-05T00:00:00+00:00,2024-11-06,BTC-USD,69359.56,72133.95,4.0,88.5,TARGET,1,b0ce8c1f436435f0
4051,2024-11-06T00:00:00+00:00,2024-11-07,SOL-USD,186.95,194.43,4.0,98.0,TARGET,1,20ff66bd1ccacad2
4052,2024-11-06T00:00:00-05:00,2024-11-12,META,570.26,593.07,4.0,90.0,TARGET,4,4e424ff49c4b21cf
4053,2024-11-06T00:00:00-05:00,2024-11-07,COIN,254.31,247.95,-2.5,98.0,STOP,1,87bd383ac519f4a7
4054,2024-11-06T00:00:00-05:00,2024-11-20,SPY,583.94,583.41,-0.09,91.1,TIME,10,3e9205841fb874ba
4055,2024-11-06T00:00:00-05:00,2024-11-20,QQQ,502.87,500.47,-0.48,89.8,TIME,10,f70aa305a4836f96
4056,2024-11-07T00:00:00+00:00,2024-11-10,BTC-USD,75904.86,78941.05,4.0,91.0,TARGET,3,8ea6b811350ab34e
4057,2024-11-07T00:00:00+00:00,2024-11-09,ETH-USD,2895.59,3011.41,4.0,93.8,TARGET,2,450ce12a64dc3835
4058,2024-11-07T00:00:00+00:00,2024-11-08,SOL-USD,196.33,204.19,4.0,88.5,TARGET,1,4c0db1eb405af28e
4059,2024-11-07T00:00:00-05:00,2024-11-08,COIN,255.58,265.8,4.0,87.3,TARGET,1,cbd4ff1f5fca6289
4060,2024-11-08T00:00:00-05:00,2024-11-11,COIN,270.74,281.57,4.0,87.6,TARGET,1,bbc8aad196b0a3f2
4061,2024-11-09T00:00:00+00:00,2024-11-10,AVAX-USD,30.42,31.63,3.98,90.0,TARGET,1,9efa3360de8e6abd
4062,2024-11-12T00:00:00+00:00,2024-11-13,AVAX-USD,34.05,33.2,-2.5,98.0,STOP,1,2fbb992bc0ab3bb9
4063,2024-11-12T00:00:00+00:00,2024-11-13,SOL-USD,212.23,206.93,-2.5,98.0,STOP,1,9727bd9b1fd265e5
4064,2024-11-12T00:00:00-05:00,2024-11-15,META,582.99,568.41,-2.5,87.5,STOP,3,2faf1726d3b8e031
4065,2024-11-13T00:00:00+00:00,2024-11-14,AVAX-USD,33.13,32.31,-2.48,98.0,STOP,1,995e864b40e38f87
4066,2024-11-13T00:00:00+00:00,2024-11-14,ETH-USD,3192.6,3112.78,-2.5,93.6,STOP,1,b11ba1c4e1615528
4067,2024-11-13T00:00:00-05:00,2024-11-14,COIN,284.72,277.6,-2.5,92.3,STOP,1,228abac6724f7161
4068,2024-11-14T00:00:00+00:00,2024-11-16,ETH-USD,3058.95,3181.31,4.0,87.5,TARGET,2,87433015299d7975
4069,2024-11-14T00:00:00+00:00,2024-11-15,AVAX-USD,31.16,32.41,4.01,90.5,TARGET,1,17a2388623a66dcd
4070,2024-11-14T00:00:00-05:00,2024-11-15,MSFT,423.71,413.12,-2.5,88.6,STOP,1,396a7d6bf592008e
4071,2024-11-15T00:00:00-05:00,2024-11-18,NVDA,141.94,138.39,-2.5,87.1,STOP,1,d3c9401482df3e44
4072,2024-11-15T00:00:00-05:00,2024-11-21,AMZN,202.61,197.54,-2.5,94.4,STOP,4,b9f2224f432c0e5c
